KEY,FACE_TYPE,CLIENT_ID,SKU_ID,TRACKING_LEVEL,OWNER_ID,ORIGIN_ID,CONDITION_ID,SPEC_CODE,SITE_ID,LOCATION_ID,ZONE_1,TRIGGER_QTY,MIN_REPLEN_QTY,MAX_TASK_QTY,MAX_RELD_REPLEN,AUTO_REPLEN,REPLEN_WHOLE,ABC_FREQUENCY,ABC_STORAGE,ABC_DISABLE,BATCH_REPLEN_MODE,START_DSTAMP,END_DSTAMP,QTY_ON_HAND,QTY_ALLOCATED,QTY_DUE,PRIMARY_FACE,MAXIMUM_QTY,OVERFILL_RELATIVE_QTY,REPLEN_TRACKING_LEVEL,CE_INV_TYPE,CE_UNDER_BOND,MULTIPLE_LOCATIONS,REPLEN_ON_HOLD,REPLEN_TO_TRIGGER,REPLEN_SPLIT_TO_FIT,MAX_LOCATIONS,FROM_LOCATION,TO_LOCATION,FROM_AISLE,TO_AISLE,FROM_BAY,TO_BAY,FROM_LEVEL,TO_LEVEL,USER_DEF_TYPE_1,USER_DEF_TYPE_2,USER_DEF_TYPE_3,USER_DEF_TYPE_4,USER_DEF_TYPE_5,USER_DEF_TYPE_6,USER_DEF_TYPE_7,USER_DEF_TYPE_8,USER_DEF_CHK_1,USER_DEF_CHK_2,USER_DEF_CHK_3,USER_DEF_CHK_4
67848,F,M+S,60711146,,M+S,,,,9771,AY78A02,,9,,,,Y,Y,,,N,N,,,477,126,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
62796,F,M+S,60628489,,M+S,,,,9771,BA35A01,,420,,,,Y,Y,,,N,N,,,3144,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70355,F,M+S,60628405,,M+S,,VETCERT,,9771,BC70A02,,1,1680,,,Y,N,,,N,N,,,72,1260,1680,N,1680,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62681,F,M+S,21032669,,M+S,,,,9771,AM29A02,,204,,,,Y,Y,,,N,N,,,1164,696,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68872,F,M+S,60604743,,M+S,,,,9771,AW08A01,,10,,,,Y,Y,,,N,N,,,3550,30,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
44939,F,M+S,60575240,,M+S,,,,9771,AK69A02,,90,,,,Y,Y,,,N,N,,,0,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62689,F,M+S,60438653,,M+S,,,,9771,AH15A02,,204,,,,Y,Y,,,N,N,,,198,438,1632,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62692,F,M+S,60572056,,M+S,,,,9771,AH22A01,,270,,,,Y,Y,,,N,N,,,1440,288,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62703,F,M+S,60032550,,M+S,,,,9771,AH50A01,,216,,,,Y,Y,,,N,N,,,1824,456,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62706,F,M+S,60465582,,M+S,,,,9771,AH51A02,,180,,,,Y,Y,,,N,N,,,948,132,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70361,F,M+S,60575120,,M+S,,,,9771,WC07A01,,6,,,,Y,Y,,,N,N,,,510,192,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
62756,F,M+S,60073738,,M+S,,,,9771,WE62A02,,30,,,,Y,Y,,,N,N,,,366,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
68833,F,M+S,60634049,,M+S,,VETCERT,,9771,WM58A01,,1,4080,,,Y,N,,,N,N,,,0,0,0,N,4080,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
62829,F,M+S,60677827,,M+S,,,,9771,AE49A01,,120,,,,Y,Y,,,N,N,,,1200,168,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
51324,F,M+S,60066254,,M+S,,,,9771,AL10A02,,168,,,,Y,Y,,,N,N,,,312,708,672,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62831,F,M+S,60679143,,M+S,,,,9771,AX31A01,,366,,,,Y,Y,,,N,N,,,1608,30,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68189,F,M+S,20001614,,M+S,,VETCERT,,9771,AQ29A02,,1,840,,,Y,N,,,N,N,,,740,640,0,N,840,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
68230,F,M+S,60687315,,M+S,,,,9771,AS16A01,,70,,,,Y,Y,,,N,N,,,0,14,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
68886,F,M+S,60697143,,M+S,,,,9771,AU75A02,,70,,,,Y,Y,,,N,N,,,42,42,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
68887,F,M+S,60697143,,M+S,,,,9771,AU77A02,,70,,,,Y,Y,,,N,N,,,84,84,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
51361,F,M+S,20059291,,M+S,,,,9771,AY41A02,,336,,,,Y,Y,,,N,N,,,2178,306,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68891,F,M+S,60590544,,M+S,,,,9771,AN77A02,,70,,,,Y,Y,,,N,N,,,210,392,280,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
68894,F,M+S,60720526,,M+S,,,,9771,WG77A01,,1,840,,,Y,N,,,N,N,,,150,204,840,Y,840,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70363,F,M+S,60575120,,M+S,,,,9771,WC76A02,,6,,,,Y,Y,,,N,N,,,402,192,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70459,F,M+S,60293184,,M+S,,,,9771,AF08A02,,22,,,,Y,Y,,,N,N,,,113,77,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,1,,,N,N,N,N
70470,F,M+S,60679737,,M+S,,,,9771,AS78A02,,300,,,,Y,Y,,,N,N,,,1460,920,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
42164,F,M+S,60113814,,M+S,,VETCERT,,9771,AP16A01,,1,2160,,,Y,N,,,N,N,,,408,3108,4320,Y,2160,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
66709,F,M+S,60618989,,M+S,,VETCERT,,9771,BB25A01,,1,2880,,,Y,N,,,N,N,,,2540,1120,0,Y,2880,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
66778,F,M+S,60714982,,M+S,,,,9771,AE74A02,,132,,,,Y,Y,,,N,N,,,420,12,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60176,F,M+S,20059275,,M+S,,,,9771,AL14A02,,200,,,,Y,Y,,,N,N,,,20,20,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
64141,F,M+S,60680394,,M+S,,,,9771,WE67A02,,30,,,,Y,Y,,,N,N,,,162,18,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
67829,F,M+S,60630083,,M+S,,,,9771,AL08A02,,288,,,,Y,Y,,,N,N,,,648,588,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62433,F,M+S,60482306,,M+S,,VETCERT,,9771,AX18A02,,1,1296,,,Y,N,,,N,N,,,132,1032,1020,Y,1296,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
66829,F,M+S,60481382,,M+S,,VETCERT,,9771,AU24A01,,1,1224,,,Y,N,,,N,N,,,888,6168,6120,Y,1224,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62434,F,M+S,21065252,,M+S,,VETCERT,,9771,AX22A01,,1,1296,,,Y,N,,,N,N,,,852,588,0,Y,1296,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60209,F,M+S,60050461,,M+S,,,,9771,AH74A01,,180,,,,Y,Y,,,N,N,,,714,216,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
64283,F,M+S,21105354,,M+S,,,,9771,WE44A01,,30,,,,N,Y,,,N,N,,,852,72,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
67872,F,M+S,60706622,,M+S,,,,9771,WB09A01,,6,,,,Y,Y,,,N,N,,,312,174,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
62437,F,M+S,21065264,,M+S,,VETCERT,,9771,AX21A01,,1,1540,,,Y,N,,,N,N,,,1134,994,0,Y,1540,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
64285,F,M+S,60702108,,M+S,,,,9771,WD62A01,,60,,,,Y,Y,,,N,N,,,600,60,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
70754,F,M+S,20062933,,M+S,,,,9771,BF58A02,,150,,,,Y,Y,,,N,N,,,30,486,1050,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
64291,F,M+S,60474532,,M+S,,VETCERT,,9771,AM36A02,,1,1536,,,Y,N,,,N,N,,,0,0,0,Y,1536,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62438,F,M+S,60049958,,M+S,,VETCERT,,9771,AX23A01,,1,819,,,Y,N,,,N,N,,,81,81,0,Y,819,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
62445,F,M+S,21042423,,M+S,,,,9771,AX33A01,,336,,,,Y,Y,,,N,N,,,1788,192,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
66982,F,M+S,60722280,,M+S,,,,9771,BC21A02,,78,,,,Y,Y,,,N,N,,,66,96,312,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
64304,F,M+S,60028850,,M+S,,,,9771,AE04A01,,30,,,,Y,Y,,,N,N,,,131,39,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,1,,,N,N,N,N
64306,F,M+S,60293184,,M+S,,,,9771,AE05A02,,22,,,,Y,Y,,,N,N,,,8,65,154,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,1,,,N,N,N,N
62454,F,M+S,21042438,,M+S,,,,9771,AY40A02,,336,,,,Y,Y,,,N,N,,,2430,168,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
62479,F,M+S,60573413,,M+S,,,,9771,AY66A01,,42,,,,Y,Y,,,N,N,,,182,112,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
62496,F,M+S,60474063,,M+S,,,,9771,AX50A02,,90,,,,Y,Y,,,N,N,,,216,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70755,F,M+S,20062933,,M+S,,,,9771,BF51A02,,150,,,,Y,Y,,,N,N,,,534,540,1050,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
60257,F,M+S,60627355,,M+S,,VETCERT,,9771,AR42A02,,1,1512,,,Y,N,,,N,N,,,1170,102,0,Y,1512,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
64320,F,M+S,20001572,,M+S,,VETCERT,,9771,AP36A02,,1,1200,,,Y,N,,,N,N,,,390,660,1200,N,1200,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,30,,,N,N,N,N
70797,F,M+S,60035833,,M+S,,,,9771,BE76A02,,1,1332,,,Y,N,,,N,N,,,360,480,1332,N,1332,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
60941,F,M+S,60628405,,M+S,,VETCERT,,9771,AS18A02,,1,1680,,,Y,N,,,N,N,,,1560,1152,0,Y,1680,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
70809,F,M+S,60084001,,M+S,,,,9771,BE68A01,,96,,,,Y,Y,,,N,N,,,396,1164,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
69957,F,M+S,60728050,,M+S,,,,9771,AG57A01,,6,,,,Y,Y,,,N,N,,,432,102,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
60944,F,M+S,60273043,,M+S,,VETCERT,,9771,AS22A02,,1,1377,,,Y,N,,,N,N,,,567,504,0,Y,1377,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
70810,F,M+S,60084001,,M+S,,,,9771,BE69A01,,96,,,,Y,Y,,,N,N,,,312,1188,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60945,F,M+S,60272845,,M+S,,VETCERT,,9771,AS28A01,,1,1377,,,Y,N,,,N,N,,,387,387,0,Y,1377,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
53280,F,M+S,60608186,,M+S,,,,9771,AH19A01,,168,,,,Y,Y,,,N,N,,,750,114,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
60947,F,M+S,60621198,,M+S,,VETCERT,,9771,AS30A01,,1,1280,,,Y,N,,,N,N,,,928,496,0,Y,1280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
70815,F,M+S,60084001,,M+S,,,,9771,BF05A01,,96,,,,Y,Y,,,N,N,,,480,1212,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
67891,F,M+S,60438583,,M+S,,,,9771,AH12A02,,204,,,,Y,Y,,,N,N,,,42,1020,2040,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
32018,F,M+S,60042975,,M+S,,,,9771,AW25A02,,336,,,,Y,Y,,,N,N,,,330,36,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70819,F,M+S,60084001,,M+S,,,,9771,BF13A01,,96,,,,Y,Y,,,N,N,,,24,1188,1440,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60968,F,M+S,21065346,,M+S,,,,9771,AN61A01,,280,,,,Y,Y,,,N,N,,,2190,120,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
64477,F,M+S,20104929,,M+S,,,,9771,WD36A01,,30,,,,Y,Y,,,N,N,,,168,390,540,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
64334,F,M+S,60594532,,M+S,,,,9771,BA10A01,,192,,,,Y,Y,,,N,N,,,396,438,720,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70847,F,M+S,60196519,,M+S,,VETCERT,,9771,BD67A02,,1,560,,,Y,N,,,N,N,,,400,530,560,N,560,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
38558,F,M+S,60532586,,M+S,,,,9771,WD41A01,,30,,,,Y,Y,,,N,N,,,156,48,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
64486,F,M+S,60569313,,M+S,,,,9771,WG12A02,,30,,,,Y,Y,,,N,N,,,0,0,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
64487,F,M+S,60522211,,M+S,,,,9771,WG13A02,,1,690,,,Y,N,,,N,N,,,30,192,690,Y,690,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
64488,F,M+S,60563782,,M+S,,,,9771,WG29A01,,1,900,,,Y,N,,,N,N,,,54,126,900,Y,900,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70856,F,M+S,60196520,,M+S,,VETCERT,,9771,BE71A01,,1,560,,,Y,N,,,N,N,,,10,1110,1120,N,560,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
53407,F,M+S,60633086,,M+S,,,,9771,WC59A01,,40,,,,Y,Y,,,N,N,,,264,32,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,8,0,,N,N,N,N
64489,F,M+S,60472876,,M+S,,,,9771,WG50A01,,6,,,,Y,Y,,,N,N,,,174,492,840,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70859,F,M+S,60196520,,M+S,,VETCERT,,9771,BF03A01,,1,560,,,Y,N,,,N,N,,,60,1090,1120,N,560,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
67907,F,M+S,60689989,,M+S,,VETCERT,,9771,AX13A02,,1,2880,,,Y,N,,,N,N,,,2440,6480,7280,Y,2880,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
64594,F,M+S,60679115,,M+S,,,,9771,WE76A01,,30,,,,Y,Y,,,N,N,,,318,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70866,F,M+S,60376217,,M+S,,,,9771,BE66A02,,18,,,,Y,Y,,,N,N,,,1296,2250,1620,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
61034,F,M+S,60283496,,M+S,,,,9771,AT32A02,,680,,,,Y,Y,,,N,N,,,60,60,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
67748,F,M+S,60601038,,M+S,,,,9771,AK23A01,,30,,,,N,Y,,,N,N,,,582,54,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70893,F,M+S,60564410,,M+S,,VETCERT,,9771,BD67A01,,1,399,,,Y,N,,,N,N,,,70,364,399,N,399,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
65064,F,M+S,60701565,,M+S,,VETCERT,,9771,AN05A01,,1,735,,,Y,N,,,N,N,,,520,30,0,Y,735,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
67252,F,M+S,60484486,,M+S,,,,9771,WK21A01,,1,666,,,Y,N,,,N,N,,,0,0,0,Y,666,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70748,F,M+S,60516297,,M+S,,,,9771,BA34A01,,12,,,,Y,Y,,,N,N,,,1116,228,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
70894,F,M+S,60564410,,M+S,,VETCERT,,9771,BD71A01,,1,399,,,Y,N,,,N,N,,,322,910,798,N,399,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
64701,F,M+S,60439026,,M+S,,,,9771,WD70A02,,30,,,,Y,Y,,,N,N,,,24,438,672,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
64720,F,M+S,60543874,,M+S,,,,9771,WF68A02,,30,,,,Y,Y,,,N,N,,,540,54,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
64880,F,M+S,60609012,,M+S,,,,9771,WC26A02,,60,,,,Y,Y,,,N,N,,,1056,120,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
64883,F,M+S,60200082,,M+S,,,,9771,WE57A02,,30,,,,Y,Y,,,N,N,,,66,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
64884,F,M+S,60567260,,M+S,,,,9771,WD15A01,,60,,,,Y,Y,,,N,N,,,360,252,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
64886,F,M+S,60629594,,M+S,,,,9771,WC29A01,,60,,,,Y,Y,,,N,N,,,516,24,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
64898,F,M+S,60620446,,M+S,,,,9771,WC28A01,,60,,,,Y,Y,,,N,N,,,1440,24,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
70897,F,M+S,60564410,,M+S,,VETCERT,,9771,BE07A01,,1,399,,,Y,N,,,N,N,,,371,868,798,N,399,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70930,F,M+S,60622134,,M+S,,VETCERT,,9771,BE28A01,,1,280,,,Y,N,,,N,N,,,16,16,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,4,,,N,N,N,N
68069,F,M+S,60604757,,M+S,,,,9771,AY33A01,,600,,,,Y,Y,,,N,N,,,1120,120,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
65589,F,M+S,60572055,,M+S,,,,9771,AG68A02,,270,,,,Y,Y,,,N,N,,,600,342,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
57840,F,M+S,60679092,,M+S,,,,9771,WE63A02,,30,,,,Y,Y,,,N,N,,,366,54,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70932,F,M+S,60622134,,M+S,,VETCERT,,9771,BE32A01,,1,280,,,Y,N,,,N,N,,,68,68,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,4,,,N,N,N,N
68139,F,M+S,60644013,,M+S,,,,9771,BB22A02,,30,,,,Y,Y,,,N,N,,,24,180,192,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68156,F,M+S,60097890,,M+S,,,,9771,AQ40A02,,50,,,,Y,Y,,,N,N,,,110,720,800,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
68199,F,M+S,60192879,,M+S,,,,9771,AQ42A02,,60,,,,Y,Y,,,N,N,,,780,420,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
66610,F,M+S,60680908,,M+S,,VETCERT,,9771,BB18A01,,1,648,,,Y,N,,,N,N,,,120,1260,1296,Y,648,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68365,F,M+S,60629805,,M+S,,,,9771,AZ41A02,,30,,,,Y,Y,,,N,N,,,420,162,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
52065,F,M+S,60079920,,M+S,,,,9771,AL34A02,,192,,,,Y,Y,,,N,N,,,384,12,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68210,F,M+S,60647233,,M+S,,,,9771,AQ63A02,,270,,,,Y,Y,,,N,N,,,1500,90,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,30,,,N,N,N,N
68342,F,M+S,60598344,,M+S,,,,9771,AY07A02,,100,,,,Y,Y,,,N,N,,,1720,260,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
68345,F,M+S,60567945,,M+S,,,,9771,AY70A02,,30,,,,Y,Y,,,N,N,,,558,84,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
59084,F,M+S,60603078,,M+S,,,,9771,AX66A02,,108,,,,Y,Y,,,N,N,,,168,360,756,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68372,F,M+S,60490159,,M+S,,,,9771,AZ70A02,,50,,,,Y,Y,,,N,N,,,30,0,1000,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
68385,F,M+S,60592444,,M+S,,,,9771,AZ36A02,,40,,,,Y,Y,,,N,N,,,800,40,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
68389,F,M+S,60700880,,M+S,,,,9771,AZ23A02,,20,,,,Y,Y,,,N,N,,,148,4,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,4,,,N,N,N,N
70934,F,M+S,60622134,,M+S,,VETCERT,,9771,BE36A01,,1,280,,,Y,N,,,N,N,,,36,36,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,4,,,N,N,N,N
68391,F,M+S,60694287,,M+S,,,,9771,AZ68A01,,30,,,,Y,Y,,,N,N,,,216,324,1722,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68408,F,M+S,60720525,,M+S,,,,9771,WG67A02,,1,900,,,Y,N,,,N,N,,,618,12,0,Y,900,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2024,,N,N,N,N
68409,F,M+S,20001820,,M+S,,,,9771,WG71A02,,30,,,,Y,Y,,,N,N,,,288,0,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2022,,N,N,N,N
70946,F,M+S,60622159,,M+S,,VETCERT,,9771,BE13A01,,1,280,,,Y,N,,,N,N,,,0,0,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70947,F,M+S,60622159,,M+S,,VETCERT,,9771,BE14A01,,1,280,,,Y,N,,,N,N,,,0,0,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70948,F,M+S,60622159,,M+S,,VETCERT,,9771,BE17A01,,1,280,,,Y,N,,,N,N,,,0,0,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70949,F,M+S,60622159,,M+S,,VETCERT,,9771,BE18A01,,1,280,,,Y,N,,,N,N,,,0,0,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
39047,F,M+S,60042984,,M+S,,,,9771,AW28A02,,336,,,,Y,Y,,,N,N,,,276,54,2688,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70257,F,M+S,60071317,,M+S,,VETCERT,,9771,BB21A02,,1,378,,,Y,N,,,N,N,,,36,36,0,N,378,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
70279,F,M+S,21051232,,M+S,,VETCERT,,9771,BB20A02,,1,560,,,Y,N,,,N,N,,,462,301,0,N,560,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70950,F,M+S,60622159,,M+S,,VETCERT,,9771,BE21A01,,1,280,,,Y,N,,,N,N,,,0,0,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70951,F,M+S,60622159,,M+S,,VETCERT,,9771,BE22A01,,1,280,,,Y,N,,,N,N,,,0,0,0,N,280,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
70280,F,M+S,21051232,,M+S,,VETCERT,,9771,BB23A02,,1,560,,,Y,N,,,N,N,,,28,238,434,N,560,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
